,target,format,size,image_file,mask_file,URL
NORMAL-6382,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6382.png,../data/Normal/masks/Normal-6382.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6383,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6383.png,../data/Normal/masks/Normal-6383.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6384,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6384.png,../data/Normal/masks/Normal-6384.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6385,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6385.png,../data/Normal/masks/Normal-6385.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6386,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6386.png,../data/Normal/masks/Normal-6386.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6387,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6387.png,../data/Normal/masks/Normal-6387.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6388,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6388.png,../data/Normal/masks/Normal-6388.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6389,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6389.png,../data/Normal/masks/Normal-6389.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-639,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-639.png,../data/Normal/masks/Normal-639.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6390,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6390.png,../data/Normal/masks/Normal-6390.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6391,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6391.png,../data/Normal/masks/Normal-6391.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6392,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6392.png,../data/Normal/masks/Normal-6392.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6393,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6393.png,../data/Normal/masks/Normal-6393.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6394,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6394.png,../data/Normal/masks/Normal-6394.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6395,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6395.png,../data/Normal/masks/Normal-6395.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6396,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6396.png,../data/Normal/masks/Normal-6396.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6397,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6397.png,../data/Normal/masks/Normal-6397.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6398,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6398.png,../data/Normal/masks/Normal-6398.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6399,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6399.png,../data/Normal/masks/Normal-6399.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-64,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-64.png,../data/Normal/masks/Normal-64.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-640,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-640.png,../data/Normal/masks/Normal-640.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6400,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6400.png,../data/Normal/masks/Normal-6400.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6401,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6401.png,../data/Normal/masks/Normal-6401.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6402,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6402.png,../data/Normal/masks/Normal-6402.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6403,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6403.png,../data/Normal/masks/Normal-6403.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6404,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6404.png,../data/Normal/masks/Normal-6404.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6405,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6405.png,../data/Normal/masks/Normal-6405.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6406,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6406.png,../data/Normal/masks/Normal-6406.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6407,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6407.png,../data/Normal/masks/Normal-6407.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6408,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6408.png,../data/Normal/masks/Normal-6408.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6409,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6409.png,../data/Normal/masks/Normal-6409.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-641,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-641.png,../data/Normal/masks/Normal-641.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6410,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6410.png,../data/Normal/masks/Normal-6410.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6411,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6411.png,../data/Normal/masks/Normal-6411.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6412,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6412.png,../data/Normal/masks/Normal-6412.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6413,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6413.png,../data/Normal/masks/Normal-6413.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6414,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6414.png,../data/Normal/masks/Normal-6414.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6415,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6415.png,../data/Normal/masks/Normal-6415.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6416,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6416.png,../data/Normal/masks/Normal-6416.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6417,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6417.png,../data/Normal/masks/Normal-6417.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6418,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6418.png,../data/Normal/masks/Normal-6418.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6419,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6419.png,../data/Normal/masks/Normal-6419.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-642,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-642.png,../data/Normal/masks/Normal-642.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6420,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6420.png,../data/Normal/masks/Normal-6420.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6421,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6421.png,../data/Normal/masks/Normal-6421.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6422,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6422.png,../data/Normal/masks/Normal-6422.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6423,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6423.png,../data/Normal/masks/Normal-6423.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6424,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6424.png,../data/Normal/masks/Normal-6424.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6425,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6425.png,../data/Normal/masks/Normal-6425.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6426,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6426.png,../data/Normal/masks/Normal-6426.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6427,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6427.png,../data/Normal/masks/Normal-6427.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6428,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6428.png,../data/Normal/masks/Normal-6428.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6429,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6429.png,../data/Normal/masks/Normal-6429.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-643,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-643.png,../data/Normal/masks/Normal-643.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6430,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6430.png,../data/Normal/masks/Normal-6430.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6431,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6431.png,../data/Normal/masks/Normal-6431.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6432,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6432.png,../data/Normal/masks/Normal-6432.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6433,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6433.png,../data/Normal/masks/Normal-6433.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6434,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6434.png,../data/Normal/masks/Normal-6434.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6435,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6435.png,../data/Normal/masks/Normal-6435.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6436,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6436.png,../data/Normal/masks/Normal-6436.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6437,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6437.png,../data/Normal/masks/Normal-6437.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6438,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6438.png,../data/Normal/masks/Normal-6438.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6439,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6439.png,../data/Normal/masks/Normal-6439.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-644,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-644.png,../data/Normal/masks/Normal-644.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6440,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6440.png,../data/Normal/masks/Normal-6440.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6441,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6441.png,../data/Normal/masks/Normal-6441.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6442,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6442.png,../data/Normal/masks/Normal-6442.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6443,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6443.png,../data/Normal/masks/Normal-6443.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6444,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6444.png,../data/Normal/masks/Normal-6444.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6445,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6445.png,../data/Normal/masks/Normal-6445.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6446,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6446.png,../data/Normal/masks/Normal-6446.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6447,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6447.png,../data/Normal/masks/Normal-6447.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6448,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6448.png,../data/Normal/masks/Normal-6448.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6449,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6449.png,../data/Normal/masks/Normal-6449.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-645,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-645.png,../data/Normal/masks/Normal-645.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6450,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6450.png,../data/Normal/masks/Normal-6450.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6451,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6451.png,../data/Normal/masks/Normal-6451.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6452,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6452.png,../data/Normal/masks/Normal-6452.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6453,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6453.png,../data/Normal/masks/Normal-6453.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6454,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6454.png,../data/Normal/masks/Normal-6454.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6455,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6455.png,../data/Normal/masks/Normal-6455.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6456,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6456.png,../data/Normal/masks/Normal-6456.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6457,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6457.png,../data/Normal/masks/Normal-6457.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6458,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6458.png,../data/Normal/masks/Normal-6458.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6459,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6459.png,../data/Normal/masks/Normal-6459.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-646,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-646.png,../data/Normal/masks/Normal-646.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6460,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6460.png,../data/Normal/masks/Normal-6460.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6461,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6461.png,../data/Normal/masks/Normal-6461.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6462,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6462.png,../data/Normal/masks/Normal-6462.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6463,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6463.png,../data/Normal/masks/Normal-6463.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6464,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6464.png,../data/Normal/masks/Normal-6464.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6465,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6465.png,../data/Normal/masks/Normal-6465.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6466,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6466.png,../data/Normal/masks/Normal-6466.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6467,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6467.png,../data/Normal/masks/Normal-6467.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6468,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6468.png,../data/Normal/masks/Normal-6468.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6469,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6469.png,../data/Normal/masks/Normal-6469.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-647,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-647.png,../data/Normal/masks/Normal-647.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6470,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6470.png,../data/Normal/masks/Normal-6470.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6471,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6471.png,../data/Normal/masks/Normal-6471.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6472,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6472.png,../data/Normal/masks/Normal-6472.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6473,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6473.png,../data/Normal/masks/Normal-6473.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6474,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6474.png,../data/Normal/masks/Normal-6474.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6475,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6475.png,../data/Normal/masks/Normal-6475.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6476,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6476.png,../data/Normal/masks/Normal-6476.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6477,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6477.png,../data/Normal/masks/Normal-6477.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6478,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6478.png,../data/Normal/masks/Normal-6478.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
NORMAL-6479,Normal,PNG,"(299, 299)",../data/Normal/images/Normal-6479.png,../data/Normal/masks/Normal-6479.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
