old_index,image_path,mask_path,target,type,true,pred,covid_prob
11842,../data/Normal/images\Normal-2818.png,../data/Normal/masks\Normal-2818.png,Normal,Normal,0,1,0.62
12864,../data/Normal/images\Normal-3738.png,../data/Normal/masks\Normal-3738.png,Normal,Normal,0,1,0.42
18489,../data/Normal/images\Normal-8800.png,../data/Normal/masks\Normal-8800.png,Normal,Normal,0,0,0.0
5702,../data/Lung_Opacity/images\Lung_Opacity-2877.png,../data/Lung_Opacity/masks\Lung_Opacity-2877.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1139,../data/COVID/images\COVID-2023.png,../data/COVID/masks\COVID-2023.png,COVID,COVID,1,1,1.0
10790,../data/Normal/images\Normal-1871.png,../data/Normal/masks\Normal-1871.png,Normal,Normal,0,0,0.0
5306,../data/Lung_Opacity/images\Lung_Opacity-252.png,../data/Lung_Opacity/masks\Lung_Opacity-252.png,Lung_Opacity,Lung_Opacity,0,0,0.0
570,../data/COVID/images\COVID-1511.png,../data/COVID/masks\COVID-1511.png,COVID,COVID,1,1,1.0
9466,../data/Lung_Opacity/images\Lung_Opacity-853.png,../data/Lung_Opacity/masks\Lung_Opacity-853.png,Lung_Opacity,Lung_Opacity,0,0,0.0
17668,../data/Normal/images\Normal-8061.png,../data/Normal/masks\Normal-8061.png,Normal,Normal,0,0,0.0
11123,../data/Normal/images\Normal-2170.png,../data/Normal/masks\Normal-2170.png,Normal,Normal,0,0,0.0
228,../data/COVID/images\COVID-1203.png,../data/COVID/masks\COVID-1203.png,COVID,COVID,1,1,1.0
3914,../data/Lung_Opacity/images\Lung_Opacity-1267.png,../data/Lung_Opacity/masks\Lung_Opacity-1267.png,Lung_Opacity,Lung_Opacity,0,0,0.12
2228,../data/COVID/images\COVID-3003.png,../data/COVID/masks\COVID-3003.png,COVID,COVID,1,1,1.0
9505,../data/Lung_Opacity/images\Lung_Opacity-889.png,../data/Lung_Opacity/masks\Lung_Opacity-889.png,Lung_Opacity,Lung_Opacity,0,0,0.02
14551,../data/Normal/images\Normal-5256.png,../data/Normal/masks\Normal-5256.png,Normal,Normal,0,1,0.65
4485,../data/Lung_Opacity/images\Lung_Opacity-1781.png,../data/Lung_Opacity/masks\Lung_Opacity-1781.png,Lung_Opacity,Lung_Opacity,0,0,0.0
19092,../data/Normal/images\Normal-9343.png,../data/Normal/masks\Normal-9343.png,Normal,Normal,0,1,0.42
10133,../data/Normal/images\Normal-128.png,../data/Normal/masks\Normal-128.png,Normal,Normal,0,0,0.0
7733,../data/Lung_Opacity/images\Lung_Opacity-4704.png,../data/Lung_Opacity/masks\Lung_Opacity-4704.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2569,../data/COVID/images\COVID-3310.png,../data/COVID/masks\COVID-3310.png,COVID,COVID,1,1,0.98
20883,../data/Viral Pneumonia/images\Viral Pneumonia-745.png,../data/Viral Pneumonia/masks\Viral Pneumonia-745.png,Viral Pneumonia,Viral Pneumonia,0,1,0.99
5594,../data/Lung_Opacity/images\Lung_Opacity-278.png,../data/Lung_Opacity/masks\Lung_Opacity-278.png,Lung_Opacity,Lung_Opacity,0,0,0.33
14418,../data/Normal/images\Normal-5136.png,../data/Normal/masks\Normal-5136.png,Normal,Normal,0,0,0.02
849,../data/COVID/images\COVID-1763.png,../data/COVID/masks\COVID-1763.png,COVID,COVID,1,1,1.0
4549,../data/Lung_Opacity/images\Lung_Opacity-1839.png,../data/Lung_Opacity/masks\Lung_Opacity-1839.png,Lung_Opacity,Lung_Opacity,0,0,0.04
7257,../data/Lung_Opacity/images\Lung_Opacity-4276.png,../data/Lung_Opacity/masks\Lung_Opacity-4276.png,Lung_Opacity,Lung_Opacity,0,0,0.0
15638,../data/Normal/images\Normal-6234.png,../data/Normal/masks\Normal-6234.png,Normal,Normal,0,0,0.17
2395,../data/COVID/images\COVID-3154.png,../data/COVID/masks\COVID-3154.png,COVID,COVID,1,1,0.97
20528,../data/Viral Pneumonia/images\Viral Pneumonia-425.png,../data/Viral Pneumonia/masks\Viral Pneumonia-425.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
5757,../data/Lung_Opacity/images\Lung_Opacity-2926.png,../data/Lung_Opacity/masks\Lung_Opacity-2926.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1609,../data/COVID/images\COVID-2447.png,../data/COVID/masks\COVID-2447.png,COVID,COVID,1,1,0.83
937,../data/COVID/images\COVID-1842.png,../data/COVID/masks\COVID-1842.png,COVID,COVID,1,1,1.0
8438,../data/Lung_Opacity/images\Lung_Opacity-5339.png,../data/Lung_Opacity/masks\Lung_Opacity-5339.png,Lung_Opacity,Lung_Opacity,0,0,0.02
15866,../data/Normal/images\Normal-644.png,../data/Normal/masks\Normal-644.png,Normal,Normal,0,0,0.0
1919,../data/COVID/images\COVID-2726.png,../data/COVID/masks\COVID-2726.png,COVID,COVID,1,1,1.0
11987,../data/Normal/images\Normal-2949.png,../data/Normal/masks\Normal-2949.png,Normal,Normal,0,1,0.53
2580,../data/COVID/images\COVID-3320.png,../data/COVID/masks\COVID-3320.png,COVID,COVID,1,1,1.0
510,../data/COVID/images\COVID-1458.png,../data/COVID/masks\COVID-1458.png,COVID,COVID,1,1,1.0
2684,../data/COVID/images\COVID-3414.png,../data/COVID/masks\COVID-3414.png,COVID,COVID,1,1,1.0
2635,../data/COVID/images\COVID-3370.png,../data/COVID/masks\COVID-3370.png,COVID,COVID,1,1,0.95
2979,../data/COVID/images\COVID-425.png,../data/COVID/masks\COVID-425.png,COVID,COVID,1,1,1.0
322,../data/COVID/images\COVID-1289.png,../data/COVID/masks\COVID-1289.png,COVID,COVID,1,1,0.95
11729,../data/Normal/images\Normal-2716.png,../data/Normal/masks\Normal-2716.png,Normal,Normal,0,0,0.06
16591,../data/Normal/images\Normal-7092.png,../data/Normal/masks\Normal-7092.png,Normal,Normal,0,1,0.81
432,../data/COVID/images\COVID-1388.png,../data/COVID/masks\COVID-1388.png,COVID,COVID,1,1,1.0
14309,../data/Normal/images\Normal-5038.png,../data/Normal/masks\Normal-5038.png,Normal,Normal,0,0,0.0
12366,../data/Normal/images\Normal-329.png,../data/Normal/masks\Normal-329.png,Normal,Normal,0,0,0.0
17511,../data/Normal/images\Normal-7920.png,../data/Normal/masks\Normal-7920.png,Normal,Normal,0,0,0.0
20985,../data/Viral Pneumonia/images\Viral Pneumonia-837.png,../data/Viral Pneumonia/masks\Viral Pneumonia-837.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
14170,../data/Normal/images\Normal-4913.png,../data/Normal/masks\Normal-4913.png,Normal,Normal,0,0,0.05
3919,../data/Lung_Opacity/images\Lung_Opacity-1271.png,../data/Lung_Opacity/masks\Lung_Opacity-1271.png,Lung_Opacity,Lung_Opacity,0,0,0.01
4928,../data/Lung_Opacity/images\Lung_Opacity-218.png,../data/Lung_Opacity/masks\Lung_Opacity-218.png,Lung_Opacity,Lung_Opacity,0,0,0.07
2708,../data/COVID/images\COVID-3436.png,../data/COVID/masks\COVID-3436.png,COVID,COVID,1,1,1.0
16291,../data/Normal/images\Normal-6822.png,../data/Normal/masks\Normal-6822.png,Normal,Normal,0,0,0.01
1769,../data/COVID/images\COVID-2591.png,../data/COVID/masks\COVID-2591.png,COVID,COVID,1,1,0.89
621,../data/COVID/images\COVID-1558.png,../data/COVID/masks\COVID-1558.png,COVID,COVID,1,1,0.65
7664,../data/Lung_Opacity/images\Lung_Opacity-4642.png,../data/Lung_Opacity/masks\Lung_Opacity-4642.png,Lung_Opacity,Lung_Opacity,0,0,0.0
3286,../data/COVID/images\COVID-701.png,../data/COVID/masks\COVID-701.png,COVID,COVID,1,0,0.35
11170,../data/Normal/images\Normal-2212.png,../data/Normal/masks\Normal-2212.png,Normal,Normal,0,0,0.0
10682,../data/Normal/images\Normal-1774.png,../data/Normal/masks\Normal-1774.png,Normal,Normal,0,0,0.0
11834,../data/Normal/images\Normal-2810.png,../data/Normal/masks\Normal-2810.png,Normal,Normal,0,0,0.0
18891,../data/Normal/images\Normal-9162.png,../data/Normal/masks\Normal-9162.png,Normal,Normal,0,0,0.09
8003,../data/Lung_Opacity/images\Lung_Opacity-4948.png,../data/Lung_Opacity/masks\Lung_Opacity-4948.png,Lung_Opacity,Lung_Opacity,0,0,0.0
6417,../data/Lung_Opacity/images\Lung_Opacity-352.png,../data/Lung_Opacity/masks\Lung_Opacity-352.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1073,../data/COVID/images\COVID-1965.png,../data/COVID/masks\COVID-1965.png,COVID,COVID,1,1,1.0
14961,../data/Normal/images\Normal-5625.png,../data/Normal/masks\Normal-5625.png,Normal,Normal,0,0,0.0
2565,../data/COVID/images\COVID-3307.png,../data/COVID/masks\COVID-3307.png,COVID,COVID,1,1,1.0
2432,../data/COVID/images\COVID-3188.png,../data/COVID/masks\COVID-3188.png,COVID,COVID,1,0,0.26
594,../data/COVID/images\COVID-1533.png,../data/COVID/masks\COVID-1533.png,COVID,COVID,1,1,0.96
637,../data/COVID/images\COVID-1572.png,../data/COVID/masks\COVID-1572.png,COVID,COVID,1,1,1.0
14228,../data/Normal/images\Normal-4966.png,../data/Normal/masks\Normal-4966.png,Normal,Normal,0,0,0.02
1239,../data/COVID/images\COVID-2113.png,../data/COVID/masks\COVID-2113.png,COVID,COVID,1,1,0.92
970,../data/COVID/images\COVID-1872.png,../data/COVID/masks\COVID-1872.png,COVID,COVID,1,1,1.0
2329,../data/COVID/images\COVID-3095.png,../data/COVID/masks\COVID-3095.png,COVID,COVID,1,1,0.91
16922,../data/Normal/images\Normal-7390.png,../data/Normal/masks\Normal-7390.png,Normal,Normal,0,0,0.0
8641,../data/Lung_Opacity/images\Lung_Opacity-5521.png,../data/Lung_Opacity/masks\Lung_Opacity-5521.png,Lung_Opacity,Lung_Opacity,0,1,0.85
19833,../data/Viral Pneumonia/images\Viral Pneumonia-101.png,../data/Viral Pneumonia/masks\Viral Pneumonia-101.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
2632,../data/COVID/images\COVID-3368.png,../data/COVID/masks\COVID-3368.png,COVID,COVID,1,1,1.0
2665,../data/COVID/images\COVID-3398.png,../data/COVID/masks\COVID-3398.png,COVID,COVID,1,0,0.1
317,../data/COVID/images\COVID-1284.png,../data/COVID/masks\COVID-1284.png,COVID,COVID,1,1,1.0
3086,../data/COVID/images\COVID-521.png,../data/COVID/masks\COVID-521.png,COVID,COVID,1,1,0.97
2043,../data/COVID/images\COVID-2838.png,../data/COVID/masks\COVID-2838.png,COVID,COVID,1,1,1.0
1470,../data/COVID/images\COVID-2321.png,../data/COVID/masks\COVID-2321.png,COVID,COVID,1,1,0.95
18378,../data/Normal/images\Normal-8700.png,../data/Normal/masks\Normal-8700.png,Normal,Normal,0,0,0.01
3205,../data/COVID/images\COVID-629.png,../data/COVID/masks\COVID-629.png,COVID,COVID,1,1,0.47
10628,../data/Normal/images\Normal-1725.png,../data/Normal/masks\Normal-1725.png,Normal,Normal,0,0,0.0
8844,../data/Lung_Opacity/images\Lung_Opacity-5704.png,../data/Lung_Opacity/masks\Lung_Opacity-5704.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2879,../data/COVID/images\COVID-3590.png,../data/COVID/masks\COVID-3590.png,COVID,COVID,1,1,1.0
11295,../data/Normal/images\Normal-2325.png,../data/Normal/masks\Normal-2325.png,Normal,Normal,0,0,0.0
1249,../data/COVID/images\COVID-2122.png,../data/COVID/masks\COVID-2122.png,COVID,COVID,1,1,0.87
15335,../data/Normal/images\Normal-5962.png,../data/Normal/masks\Normal-5962.png,Normal,Normal,0,0,0.02
6015,../data/Lung_Opacity/images\Lung_Opacity-3158.png,../data/Lung_Opacity/masks\Lung_Opacity-3158.png,Lung_Opacity,Lung_Opacity,0,0,0.01
5403,../data/Lung_Opacity/images\Lung_Opacity-2607.png,../data/Lung_Opacity/masks\Lung_Opacity-2607.png,Lung_Opacity,Lung_Opacity,0,0,0.0
5172,../data/Lung_Opacity/images\Lung_Opacity-24.png,../data/Lung_Opacity/masks\Lung_Opacity-24.png,Lung_Opacity,Lung_Opacity,0,0,0.01
16191,../data/Normal/images\Normal-6732.png,../data/Normal/masks\Normal-6732.png,Normal,Normal,0,0,0.0
18994,../data/Normal/images\Normal-9255.png,../data/Normal/masks\Normal-9255.png,Normal,Normal,0,0,0.0
1267,../data/COVID/images\COVID-2139.png,../data/COVID/masks\COVID-2139.png,COVID,COVID,1,1,1.0
1184,../data/COVID/images\COVID-2064.png,../data/COVID/masks\COVID-2064.png,COVID,COVID,1,1,1.0
3461,../data/COVID/images\COVID-86.png,../data/COVID/masks\COVID-86.png,COVID,COVID,1,1,0.97
3142,../data/COVID/images\COVID-572.png,../data/COVID/masks\COVID-572.png,COVID,COVID,1,1,1.0
989,../data/COVID/images\COVID-189.png,../data/COVID/masks\COVID-189.png,COVID,COVID,1,1,1.0
6189,../data/Lung_Opacity/images\Lung_Opacity-3314.png,../data/Lung_Opacity/masks\Lung_Opacity-3314.png,Lung_Opacity,Lung_Opacity,0,0,0.0
5826,../data/Lung_Opacity/images\Lung_Opacity-2989.png,../data/Lung_Opacity/masks\Lung_Opacity-2989.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2336,../data/COVID/images\COVID-3100.png,../data/COVID/masks\COVID-3100.png,COVID,COVID,1,1,1.0
4761,../data/Lung_Opacity/images\Lung_Opacity-2029.png,../data/Lung_Opacity/masks\Lung_Opacity-2029.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2516,../data/COVID/images\COVID-3263.png,../data/COVID/masks\COVID-3263.png,COVID,COVID,1,0,0.27
3160,../data/COVID/images\COVID-589.png,../data/COVID/masks\COVID-589.png,COVID,COVID,1,0,0.38
7472,../data/Lung_Opacity/images\Lung_Opacity-447.png,../data/Lung_Opacity/masks\Lung_Opacity-447.png,Lung_Opacity,Lung_Opacity,0,0,0.13
17742,../data/Normal/images\Normal-8128.png,../data/Normal/masks\Normal-8128.png,Normal,Normal,0,0,0.0
3250,../data/COVID/images\COVID-67.png,../data/COVID/masks\COVID-67.png,COVID,COVID,1,0,0.33
5016,../data/Lung_Opacity/images\Lung_Opacity-2259.png,../data/Lung_Opacity/masks\Lung_Opacity-2259.png,Lung_Opacity,Lung_Opacity,0,1,0.88
2181,../data/COVID/images\COVID-2962.png,../data/COVID/masks\COVID-2962.png,COVID,COVID,1,1,1.0
516,../data/COVID/images\COVID-1463.png,../data/COVID/masks\COVID-1463.png,COVID,COVID,1,1,1.0
1290,../data/COVID/images\COVID-216.png,../data/COVID/masks\COVID-216.png,COVID,COVID,1,1,0.96
11014,../data/Normal/images\Normal-2072.png,../data/Normal/masks\Normal-2072.png,Normal,Normal,0,0,0.05
7794,../data/Lung_Opacity/images\Lung_Opacity-476.png,../data/Lung_Opacity/masks\Lung_Opacity-476.png,Lung_Opacity,Lung_Opacity,0,0,0.01
7168,../data/Lung_Opacity/images\Lung_Opacity-4196.png,../data/Lung_Opacity/masks\Lung_Opacity-4196.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1453,../data/COVID/images\COVID-2306.png,../data/COVID/masks\COVID-2306.png,COVID,COVID,1,0,0.06
9167,../data/Lung_Opacity/images\Lung_Opacity-5996.png,../data/Lung_Opacity/masks\Lung_Opacity-5996.png,Lung_Opacity,Lung_Opacity,0,0,0.0
16918,../data/Normal/images\Normal-7387.png,../data/Normal/masks\Normal-7387.png,Normal,Normal,0,0,0.11
2313,../data/COVID/images\COVID-3080.png,../data/COVID/masks\COVID-3080.png,COVID,COVID,1,1,1.0
16412,../data/Normal/images\Normal-6931.png,../data/Normal/masks\Normal-6931.png,Normal,Normal,0,0,0.02
3027,../data/COVID/images\COVID-469.png,../data/COVID/masks\COVID-469.png,COVID,COVID,1,1,0.99
3489,../data/COVID/images\COVID-885.png,../data/COVID/masks\COVID-885.png,COVID,COVID,1,1,1.0
2703,../data/COVID/images\COVID-3431.png,../data/COVID/masks\COVID-3431.png,COVID,COVID,1,1,0.99
1045,../data/COVID/images\COVID-194.png,../data/COVID/masks\COVID-194.png,COVID,COVID,1,1,1.0
7229,../data/Lung_Opacity/images\Lung_Opacity-4250.png,../data/Lung_Opacity/masks\Lung_Opacity-4250.png,Lung_Opacity,Lung_Opacity,0,0,0.0
12240,../data/Normal/images\Normal-3176.png,../data/Normal/masks\Normal-3176.png,Normal,Normal,0,0,0.0
1317,../data/COVID/images\COVID-2184.png,../data/COVID/masks\COVID-2184.png,COVID,COVID,1,1,1.0
3499,../data/COVID/images\COVID-894.png,../data/COVID/masks\COVID-894.png,COVID,COVID,1,1,1.0
10566,../data/Normal/images\Normal-167.png,../data/Normal/masks\Normal-167.png,Normal,Normal,0,0,0.0
2513,../data/COVID/images\COVID-3260.png,../data/COVID/masks\COVID-3260.png,COVID,COVID,1,1,1.0
8363,../data/Lung_Opacity/images\Lung_Opacity-5271.png,../data/Lung_Opacity/masks\Lung_Opacity-5271.png,Lung_Opacity,Lung_Opacity,0,0,0.0
6706,../data/Lung_Opacity/images\Lung_Opacity-3780.png,../data/Lung_Opacity/masks\Lung_Opacity-3780.png,Lung_Opacity,Lung_Opacity,0,0,0.0
19778,../data/Normal/images\Normal-9961.png,../data/Normal/masks\Normal-9961.png,Normal,Normal,0,0,0.01
302,../data/COVID/images\COVID-1270.png,../data/COVID/masks\COVID-1270.png,COVID,COVID,1,1,1.0
489,../data/COVID/images\COVID-1439.png,../data/COVID/masks\COVID-1439.png,COVID,COVID,1,1,0.93
191,../data/COVID/images\COVID-1170.png,../data/COVID/masks\COVID-1170.png,COVID,COVID,1,1,1.0
3327,../data/COVID/images\COVID-739.png,../data/COVID/masks\COVID-739.png,COVID,COVID,1,1,1.0
5220,../data/Lung_Opacity/images\Lung_Opacity-2442.png,../data/Lung_Opacity/masks\Lung_Opacity-2442.png,Lung_Opacity,Lung_Opacity,0,0,0.01
1307,../data/COVID/images\COVID-2175.png,../data/COVID/masks\COVID-2175.png,COVID,COVID,1,1,0.97
2563,../data/COVID/images\COVID-3305.png,../data/COVID/masks\COVID-3305.png,COVID,COVID,1,1,0.99
17887,../data/Normal/images\Normal-8259.png,../data/Normal/masks\Normal-8259.png,Normal,Normal,0,0,0.01
1429,../data/COVID/images\COVID-2285.png,../data/COVID/masks\COVID-2285.png,COVID,COVID,1,0,0.08
333,../data/COVID/images\COVID-1299.png,../data/COVID/masks\COVID-1299.png,COVID,COVID,1,1,0.99
14490,../data/Normal/images\Normal-5200.png,../data/Normal/masks\Normal-5200.png,Normal,Normal,0,0,0.0
1783,../data/COVID/images\COVID-2603.png,../data/COVID/masks\COVID-2603.png,COVID,COVID,1,1,0.99
3285,../data/COVID/images\COVID-700.png,../data/COVID/masks\COVID-700.png,COVID,COVID,1,1,0.98
9144,../data/Lung_Opacity/images\Lung_Opacity-5975.png,../data/Lung_Opacity/masks\Lung_Opacity-5975.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2696,../data/COVID/images\COVID-3425.png,../data/COVID/masks\COVID-3425.png,COVID,COVID,1,1,1.0
13087,../data/Normal/images\Normal-3939.png,../data/Normal/masks\Normal-3939.png,Normal,Normal,0,0,0.04
1446,../data/COVID/images\COVID-230.png,../data/COVID/masks\COVID-230.png,COVID,COVID,1,1,0.47
1868,../data/COVID/images\COVID-2680.png,../data/COVID/masks\COVID-2680.png,COVID,COVID,1,1,0.95
1187,../data/COVID/images\COVID-2067.png,../data/COVID/masks\COVID-2067.png,COVID,COVID,1,0,0.33
2720,../data/COVID/images\COVID-3447.png,../data/COVID/masks\COVID-3447.png,COVID,COVID,1,0,0.27
271,../data/COVID/images\COVID-1242.png,../data/COVID/masks\COVID-1242.png,COVID,COVID,1,0,0.07
20361,../data/Viral Pneumonia/images\Viral Pneumonia-275.png,../data/Viral Pneumonia/masks\Viral Pneumonia-275.png,Viral Pneumonia,Viral Pneumonia,0,0,0.01
265,../data/COVID/images\COVID-1237.png,../data/COVID/masks\COVID-1237.png,COVID,COVID,1,1,1.0
7129,../data/Lung_Opacity/images\Lung_Opacity-4160.png,../data/Lung_Opacity/masks\Lung_Opacity-4160.png,Lung_Opacity,Lung_Opacity,0,0,0.02
1970,../data/COVID/images\COVID-2772.png,../data/COVID/masks\COVID-2772.png,COVID,COVID,1,1,0.99
14154,../data/Normal/images\Normal-49.png,../data/Normal/masks\Normal-49.png,Normal,Normal,0,0,0.02
2277,../data/COVID/images\COVID-3048.png,../data/COVID/masks\COVID-3048.png,COVID,COVID,1,1,0.99
13381,../data/Normal/images\Normal-4202.png,../data/Normal/masks\Normal-4202.png,Normal,Normal,0,0,0.0
2138,../data/COVID/images\COVID-2923.png,../data/COVID/masks\COVID-2923.png,COVID,COVID,1,1,1.0
18054,../data/Normal/images\Normal-8409.png,../data/Normal/masks\Normal-8409.png,Normal,Normal,0,0,0.05
544,../data/COVID/images\COVID-1489.png,../data/COVID/masks\COVID-1489.png,COVID,COVID,1,1,1.0
1655,../data/COVID/images\COVID-2489.png,../data/COVID/masks\COVID-2489.png,COVID,COVID,1,1,1.0
3008,../data/COVID/images\COVID-451.png,../data/COVID/masks\COVID-451.png,COVID,COVID,1,0,0.27
3187,../data/COVID/images\COVID-612.png,../data/COVID/masks\COVID-612.png,COVID,COVID,1,1,0.99
2603,../data/COVID/images\COVID-3341.png,../data/COVID/masks\COVID-3341.png,COVID,COVID,1,1,1.0
17065,../data/Normal/images\Normal-7519.png,../data/Normal/masks\Normal-7519.png,Normal,Normal,0,1,0.85
88,../data/COVID/images\COVID-1078.png,../data/COVID/masks\COVID-1078.png,COVID,COVID,1,1,1.0
10671,../data/Normal/images\Normal-1764.png,../data/Normal/masks\Normal-1764.png,Normal,Normal,0,0,0.05
6019,../data/Lung_Opacity/images\Lung_Opacity-3161.png,../data/Lung_Opacity/masks\Lung_Opacity-3161.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2305,../data/COVID/images\COVID-3073.png,../data/COVID/masks\COVID-3073.png,COVID,COVID,1,1,0.99
3889,../data/Lung_Opacity/images\Lung_Opacity-1244.png,../data/Lung_Opacity/masks\Lung_Opacity-1244.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2549,../data/COVID/images\COVID-3293.png,../data/COVID/masks\COVID-3293.png,COVID,COVID,1,1,0.98
3460,../data/COVID/images\COVID-859.png,../data/COVID/masks\COVID-859.png,COVID,COVID,1,1,1.0
1962,../data/COVID/images\COVID-2765.png,../data/COVID/masks\COVID-2765.png,COVID,COVID,1,1,1.0
1486,../data/COVID/images\COVID-2336.png,../data/COVID/masks\COVID-2336.png,COVID,COVID,1,1,1.0
15148,../data/Normal/images\Normal-5794.png,../data/Normal/masks\Normal-5794.png,Normal,Normal,0,0,0.0
20857,../data/Viral Pneumonia/images\Viral Pneumonia-721.png,../data/Viral Pneumonia/masks\Viral Pneumonia-721.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
3515,../data/COVID/images\COVID-908.png,../data/COVID/masks\COVID-908.png,COVID,COVID,1,1,1.0
6292,../data/Lung_Opacity/images\Lung_Opacity-3407.png,../data/Lung_Opacity/masks\Lung_Opacity-3407.png,Lung_Opacity,Lung_Opacity,0,0,0.0
10887,../data/Normal/images\Normal-1959.png,../data/Normal/masks\Normal-1959.png,Normal,Normal,0,0,0.09
14546,../data/Normal/images\Normal-5251.png,../data/Normal/masks\Normal-5251.png,Normal,Normal,0,0,0.02
3586,../data/COVID/images\COVID-972.png,../data/COVID/masks\COVID-972.png,COVID,COVID,1,0,0.36
1730,../data/COVID/images\COVID-2556.png,../data/COVID/masks\COVID-2556.png,COVID,COVID,1,1,1.0
1038,../data/COVID/images\COVID-1933.png,../data/COVID/masks\COVID-1933.png,COVID,COVID,1,0,0.22
3115,../data/COVID/images\COVID-548.png,../data/COVID/masks\COVID-548.png,COVID,COVID,1,1,1.0
3299,../data/COVID/images\COVID-713.png,../data/COVID/masks\COVID-713.png,COVID,COVID,1,1,1.0
8996,../data/Lung_Opacity/images\Lung_Opacity-5841.png,../data/Lung_Opacity/masks\Lung_Opacity-5841.png,Lung_Opacity,Lung_Opacity,0,0,0.0
